Source	Target	Type	Weight	Val
36	82	Undirected	2.0	309448
36	89	Undirected	3.0	783125
36	96	Undirected	23.0	6172885
36	97	Undirected	16.0	15122200
36	106	Undirected	3.0	2339700
36	107	Undirected	21.0	6608914
36	114	Undirected	7.0	1620306
36	115	Undirected	5.0	2528802
36	123	Undirected	38.0	16530296
36	124	Undirected	9.0	2163573
36	125	Undirected	23.0	8146088
36	131	Undirected	5.0	2220343
36	134	Undirected	15.0	7355857
36	137	Undirected	8.0	12465405
36	148	Undirected	2.0	435152
36	153	Undirected	3.0	835008
36	157	Undirected	1.0	558062
36	159	Undirected	12.0	4816356
36	169	Undirected	7.0	687743
36	176	Undirected	7.0	4301360
36	181	Undirected	8.0	1735527
36	189	Undirected	1.0	203357
36	190	Undirected	2.0	1965257
36	194	Undirected	27.0	10612928
36	198	Undirected	1.0	1193749
36	200	Undirected	7.0	1940840
37	38	Undirected	62.0	22910490
37	40	Undirected	46.0	16311334
37	45	Undirected	5.0	4394669
37	47	Undirected	10.0	8698835
37	53	Undirected	27.0	16726591
37	63	Undirected	2.0	427403
37	71	Undirected	7.0	1848644
37	76	Undirected	7.0	1746459
37	89	Undirected	2.0	625558
37	92	Undirected	2.0	2023729
37	96	Undirected	34.0	16223379
37	97	Undirected	2.0	626345
37	103	Undirected	1.0	415486
37	105	Undirected	2.0	1542595
37	106	Undirected	3.0	2771328
37	107	Undirected	21.0	11173487
37	115	Undirected	3.0	2100342
37	117	Undirected	7.0	7285419
37	123	Undirected	75.0	38343176
37	125	Undirected	34.0	12008028
37	127	Undirected	1.0	538100
37	140	Undirected	1.0	2438768
37	148	Undirected	2.0	139961
37	151	Undirected	2.0	298147
37	157	Undirected	5.0	2024404
37	159	Undirected	8.0	5421045
37	175	Undirected	2.0	482854
37	178	Undirected	2.0	575863
37	181	Undirected	3.0	493670
37	187	Undirected	2.0	1500170
37	189	Undirected	4.0	768192
37	194	Undirected	19.0	19365845
37	200	Undirected	6.0	3975906
38	40	Undirected	58.0	22049661
38	45	Undirected	25.0	11706500
38	47	Undirected	13.0	1501963
38	56	Undirected	5.0	1145638
38	63	Undirected	10.0	6420489
38	71	Undirected	18.0	5693675
38	76	Undirected	14.0	2882708
38	79	Undirected	1.0	220968
38	82	Undirected	1.0	108186
38	83	Undirected	4.0	536590
38	93	Undirected	10.0	923467
38	96	Undirected	15.0	5629981
38	99	Undirected	4.0	1199126
38	107	Undirected	11.0	5408460
38	114	Undirected	8.0	2733934
38	115	Undirected	10.0	923467
38	123	Undirected	75.0	32324364
38	124	Undirected	10.0	5468876
