"84168","Astell, Professor A","2"
"76032","Astheimer, Dr P","1"
"81387","Astheimer, Professor A","1"
"40531","Astin, Dr TR","1"
"23300","Astley, Dr SM","2"
"20518","Astley, Professor R","5"
"68073","Astolfi, Professor A","7"
"546","Aston, Dr PJ","1"
"-217083","Aston, Professor JAD","2"
"79065","Atallah, Professor K","7"
"-169868","Atature, Professor M","1"
"84291","Atherton, Dr J","1"
"552","Atherton, Dr M","2"
"22985","Atkins, Dr A S","2"
"69176","Atkins, Mr P","2"
"23852","Atkins, Professor AG","1"
"566","Atkins, Professor E","1"
"109470","Atkins, Professor JP","1"
"55361","Atkinson, Dr AR","2"
"41506","Atkinson, Dr D","10"
"578","Atkinson, Dr DJ","6"
"-24125","Atkinson, Dr R","2"
"38923","Atkinson, Professor A","13"
"107825","Atkinson, Professor D","4"
"-169965","Atkinson, Professor G","1"
"570","Atkinson, Professor HV","1"
"587","Atkinson, Professor J","1"
"588","Atkinson, Professor MP","18"
"24038","Atkinson, Professor R","5"
"77231","Atkinson, Professor TC","2"
"36392","Atlar, Professor M","2"
"591","Attard, Professor G","5"
"590","Attard, Professor GA","3"
"592","Attenborough, Professor K","14"
"42304","Attenburrow, Professor GE","2"
"61407","Attfield, Dr MP","2"
"596","Attfield, Professor JP","10"
"599","Attwood, Professor D","3"
"68284","Attwood, Professor T","2"
"-28607","Atun, Professor RA","1"
"602","Atwell, Dr ES","1"
"-305079","Audenaert, Dr K M R","1"
"48487","Audsley, Professor N","2"
"-190840","Auer, Dr S","1"
"57299","Augarde, Professor C","7"
"21321","Augousti, Professor A","1"
"-21293","Augusto, Professor JC","2"
"89324","Ault, Dr G","6"
"-188468","Aung, Dr MT","1"
"-128329","Aurisicchio, Dr M","1"
"618","Austin, Dr J","1"
"99291","Austin, Mr D","1"
"91494","Austin, Mr K","7"
"21216","Austin, Professor J","8"
"619","Austin, Professor S","6"
"88046","Austing, Mr P","1"
"-161562","Autio, Professor E","1"
"-214628","Averbukh, Dr V","1"
"78871","Avis, Dr M","5"
"29848","Avis, Professor N","2"
"78875","Avital, Dr E","5"
"78597","Avram, Professor F","1"
"85207","Avrutin, Dr E","1"
"98532","Awan, Professor I","2"
"627","Awbi, Professor H","1"
"-15736","Axinte, Professor DA","1"
"66071","Ayazi Shamlou, Professor P","2"
"39559","Aykroyd, Dr R","2"
"71026","Aylen, Mr J","2"
"131198","Aylett, Dr MP","1"
"28948","Aylett, Professor R","2"
"-28066","Aylin, Dr P","1"
"103946","Aylott, Dr J","3"
"123985","Ayres, Professor J","1"
"29299","Ayton, Professor P","2"
"81300","Azad, Dr A","1"
"41623","Azapagic, Professor A","12"
"104617","Aziz, Dr M","1"
"643","Azzopardi, Professor B","9"
"-171689","Azzouz, Professor M","1"
"830","BANGHAM, Professor J","7"
"-160701","BORDAS, Professor SPA","1"
"-480849","BRITLAND, Professor S","1"
"21666","BYERS BROWN, Professor W","1"
"-10318","Baar, Dr K","1"
"27484","Baber, Professor C","4"
"645","Babiker, Professor M","10"
"41906","Babinsky, Professor H","1"
"39765","Babitsky, Professor V","2"
"650","Bache, Professor M R","6"
"23728","Bachelard, Professor H","1"
"122896","Bacic, Dr M","1"
"-225129","Bacigalupo, Mrs V","8"
"30483","Backhouse, Professor C","6"
"651","Backhouse, Professor RC","2"
"660","Bacon, Professor DJ","12"
"653","Bacon, Professor J","1"
"652","Bacon, Professor JM","11"
"37749","Badcock, Professor K","17"
"61248","Baddeley, Dr CJ","6"
"72832","Baddeley, Dr R","2"
"101169","Baddoo, Dr N","1"
"42254","Baden Fuller, Professor C","1"
"44684","Bader, Professor DL","2"
"88028","Badii, Professor A","2"
"28335","Badnell, Professor N","3"
"668","Badyal, Professor JP","8"
"82443","Baganz, Dr F","3"
"77751","Bagley, Professor M","2"
"92844","Bagnall, Dr A","1"
"93568","Bagnall, Dr D","1"
"96425","Bagnall, Dr D","2"
"71224","Bagnall, Professor D","10"
"-203186","Bagnaninchi, Dr PO","1"
"-93913","Bagot, Dr PAJ","1"
"-118822","Bagshaw, Dr AP","1"
"66096","Bahai, Professor H","2"
"679","Bahaj, Professor AS","5"
"82489","Bai, Dr L","7"
"106121","Bai, Dr Y","2"
"93122","Baigent, Dr SA","1"
"115896","Bailey, Dr AM","1"
"31963","Bailey, Dr P","2"
"33258","Bailey, Dr P","1"
"50049","Bailey, Dr P","2"
"-172318","Bailey, Miss CL","1"
"125937","Bailey, Mr P","1"
"91672","Bailey, Mr S","3"
"-367295","Bailey, Mrs A","8"
"695","Bailey, Professor A","1"
"30486","Bailey, Professor C","13"
