"chemical structure","scattering & spectroscopy","3","£493,670.00"
"chemical biology","genomics","16","£15,122,200.00"
"chemical biology","surfaces & interfaces","27","£10,612,928.00"
"genomics","surfaces & interfaces","4","£496,067.00"
"artificial intelligence","biomedical neuroscience","11","£6,599,962.00"
"biomedical neuroscience","new & emerging comp. paradigms","28","£16,257,568.00"
"control engineering","fuel cell technologies","2","£405,133.00"
"building ops & management","solar technology","4","£861,472.00"
"materials characterisation","solar technology","66","£33,504,004.00"
"materials processing","solar technology","46","£22,312,318.00"
"electric motor & drive systems","power electronics","15","£4,692,010.00"
"gas & solution phase reactions","instrumentation eng. & dev.","17","£4,962,975.00"
"complex fluids & soft solids","multiphase flow","10","£2,511,398.00"
"materials characterisation","rf & microwave technology","16","£24,531,037.00"
"information & knowledge mgmt","logic & combinatorics","1","£34,043.00"
"information & knowledge mgmt","transport ops & management","21","£8,146,605.00"
"logic & combinatorics","statistics & appl. probability","18","£17,515,840.00"
"logic & combinatorics","transport ops & management","1","£34,043.00"
"statistics & appl. probability","transport ops & management","1","£34,043.00"
"electrochemical science & eng.","separation processes","3","£558,008.00"
"combustion","numerical analysis","9","£1,463,770.00"
"image & vision computing","med.instrument.device& equip.","35","£14,223,702.00"
"bioprocess engineering","design of process systems","23","£7,158,252.00"
"bioprocess engineering","reactor engineering","17","£2,793,418.00"
"design of process systems","reactor engineering","22","£5,190,712.00"
"complex fluids & soft solids","materials characterisation","61","£25,892,953.00"
"complex fluids & soft solids","materials synthesis & growth","32","£10,421,335.00"
"mobile computing","networks & distributed systems","101","£73,984,371.00"
"energy efficiency","heat & mass transfer","39","£12,483,433.00"
"med.instrument.device& equip.","medical science & disease","23","£10,718,982.00"
"multiphase flow","particle technology","24","£5,993,378.00"
"building ops & management","energy efficiency","36","£21,371,428.00"
"chemical biology","development (biosciences)","2","£1,395,038.00"
"complex fluids & soft solids","development (biosciences)","4","£1,252,991.00"
"combustion","instrumentation eng. & dev.","6","£1,181,894.00"
"assess/remediate contamination","waste management","16","£3,914,534.00"
"mathematical analysis","mathematical physics","61","£25,823,724.00"
"manufact. enterprise ops& mgmt","nuclear structure","1","£53,359.00"
"high performance computing","materials characterisation","28","£2,979,478.00"
"cognitive science appl. in ict","human-computer interactions","28","£16,400,147.00"
"civil engineering materials","eng. dynamics & tribology","13","£26,558,049.00"
"electronic devices & subsys.","fundamentals of computing","3","£4,197,575.00"
"electronic devices & subsys.","mobile computing","4","£10,998,397.00"
"electronic devices & subsys.","networks & distributed systems","7","£11,904,378.00"
"electronic devices & subsys.","new & emerging comp. paradigms","2","£4,143,018.00"
"fundamentals of computing","networks & distributed systems","27","£8,589,558.00"
"fundamentals of computing","new & emerging comp. paradigms","42","£12,447,970.00"
"mobile computing","new & emerging comp. paradigms","1","£3,721,432.00"
"networks & distributed systems","new & emerging comp. paradigms","12","£7,168,211.00"
"complex fluids & soft solids","energy efficiency","2","£436,982.00"
"complex fluids & soft solids","particle technology","23","£5,342,091.00"
"energy efficiency","instrumentation eng. & dev.","3","£636,152.00"
"energy efficiency","multiphase flow","2","£436,982.00"
"energy efficiency","particle technology","2","£436,982.00"
"instrumentation eng. & dev.","particle technology","13","£9,098,234.00"
"control engineering","design engineering","7","£38,533,138.00"
"control engineering","human-computer interactions","1","£8,397,350.00"
"control engineering","safety & reliability of plant","2","£8,591,456.00"
"control engineering","system on chip","4","£14,436,691.00"
"design engineering","design processes","25","£43,927,797.00"
"design engineering","human-computer interactions","4","£8,758,533.00"
"design engineering","safety & reliability of plant","1","£8,397,350.00"
"design engineering","system on chip","1","£8,397,350.00"
"design processes","human-computer interactions","6","£21,744,735.00"
"design processes","safety & reliability of plant","1","£8,397,350.00"
"design processes","system on chip","2","£8,430,044.00"
"human-computer interactions","safety & reliability of plant","1","£8,397,350.00"
"human-computer interactions","system on chip","4","£9,934,684.00"
"safety & reliability of plant","system on chip","1","£8,397,350.00"
"bioelectronic devices","biomedical neuroscience","9","£2,599,154.00"
"bioelectronic devices","system on chip","8","£14,246,629.00"
"biomedical neuroscience","system on chip","3","£1,888,116.00"
"instrumentation eng. & dev.","microsystems","24","£12,432,783.00"
"microsystems","vlsi design","7","£6,734,957.00"
"fundamentals of computing","information & knowledge mgmt","38","£8,433,815.00"
"information & knowledge mgmt","software engineering","61","£46,384,752.00"
"electronic devices & subsys.","materials synthesis & growth","89","£47,439,844.00"
"software engineering","system on chip","28","£12,753,560.00"
"bioprocess engineering","separation processes","11","£2,137,655.00"
"civil engineering materials","instrumentation eng. & dev.","6","£1,245,328.00"
"civil engineering materials","structural engineering","34","£6,931,837.00"
"instrumentation eng. & dev.","structural engineering","9","£1,479,976.00"
"cells","image & vision computing","2","£557,095.00"
"cells","lasers & optics","20","£3,905,120.00"
"image & vision computing","lasers & optics","5","£2,730,204.00"
"chemical structure","magnetism/magnetic phenomena","7","£7,285,419.00"
"information & knowledge mgmt","intelligent & expert systems","8","£14,977,646.00"
"catalysis & applied catalysis","waste management","1","£68,282.00"
"materials characterisation","waste management","5","£381,856.00"
"mathematical aspects of or","statistics & appl. probability","27","£17,658,231.00"
"chemical synthetic methodology","gas & solution phase reactions","15","£5,629,981.00"
"electrochemical science & eng.","gas & solution phase reactions","2","£1,218,394.00"
"electrochemical science & eng.","physical organic chemistry","1","£347,706.00"
"development (biosciences)","electronic devices & subsys.","1","£195,250.00"
"development (biosciences)","rf & microwave technology","1","£195,250.00"
"coal technology","combustion","10","£4,236,627.00"
"combustion","reactor engineering","5","£1,119,149.00"
"combustion","sustainable energy vectors","5","£1,652,653.00"
"reactor engineering","sustainable energy vectors","2","£349,268.00"
"algebra & geometry","mathematical analysis","83","£26,230,011.00"
"new & emerging comp. paradigms","theoretical biology","13","£3,576,855.00"
"biological & medicinal chem.","design of process systems","1","£3,418,103.00"
"chemical synthetic methodology","design of process systems","10","£6,420,489.00"
"analytical science","complex fluids & soft solids","16","£7,978,500.00"
"complex fluids & soft solids","drug formulation & delivery","16","£4,467,915.00"
"drug formulation & delivery","materials synthesis & growth","32","£8,335,331.00"
"construction ops & management","energy efficiency","7","£7,195,311.00"
"energy efficiency","manufact. business strategy","3","£1,998,613.00"
"algebra & geometry","continuum mechanics","23","£20,759,660.00"
"algebra & geometry","mathematical physics","112","£32,485,034.00"
"algebra & geometry","numerical analysis","24","£20,758,942.00"
"continuum mechanics","logic & combinatorics","14","£16,584,947.00"
"continuum mechanics","mathematical analysis","44","£25,230,257.00"
"continuum mechanics","mathematical physics","24","£21,122,579.00"
"logic & combinatorics","mathematical analysis","23","£17,222,632.00"
"logic & combinatorics","mathematical physics","16","£16,995,496.00"
