"international relations theory","modelling & simul. of it sys.","1"
"international relations theory","software engineering","1"
"economics","software engineering","3"
"chemical structure","design engineering","2"
"design processes","particle technology","1"
"analytical science","statistics & appl. probability","7"
"combustion","materials processing","4"
"manufact. business strategy","waste management","3"
"design & testing technology","optoelect. devices & circuits","7"
"fundamentals of computing","ground engineering","2"
"ground engineering","networks & distributed systems","1"
"power sys man, prot & control","transport ops & management","1"
"artificial intelligence","intelligent & expert systems","1"
"complexity science","image & vision computing","2"
"control engineering","human communication in ict","2"
"design engineering","statistics & appl. probability","14"
"intelligent & expert systems","transport ops & management","1"
"computer sys. & architecture","human communication in ict","1"
"human communication in ict","software engineering","2"
"acoustics","logic & combinatorics","1"
"acoustics","mathematical aspects of or","1"
"acoustics","rheology","2"
"algebra & geometry","particle technology","1"
"logic & combinatorics","particle technology","1"
"mathematical analysis","mathematical aspects of or","14"
"numerical analysis","rheology","1"
"particle technology","statistics & appl. probability","1"
"electronic devices & subsys.","solar technology","8"
"complexity science","human-computer interactions","8"
"complex fluids & soft solids","multiphase flow","13"
"energy - conventional","fluid dynamics","2"
"biochemical engineering","particle technology","2"
"building ops & management","heat & mass transfer","5"
"design & testing technology","electrochemical science & eng.","1"
"design & testing technology","microsystems","3"
"electrochemical science & eng.","energy - nuclear","2"
"electrochemical science & eng.","solar technology","5"
"heat & mass transfer","particle technology","2"
"particle technology","sustainable energy vectors","2"
"chemical biology","physical organic chemistry","5"
"energy efficiency","sociology","3"
"human geography (general)","sustainable energy vectors","2"
"sociology","sustainable energy vectors","2"
"environmental planning","sustainable energy networks","17"
"biophysics","med.instrument.device& equip.","5"
"digital signal processing","plasmas - laser & fusion","1"
"drug formulation & delivery","vision & senses - ict appl.","1"
"med.instrument.device& equip.","vision & senses - ict appl.","9"
"biophysics","materials synthesis & growth","5"
"comput./corpus linguistics","music & acoustic technology","1"
"complex fluids & soft solids","solar technology","5"
"bioenergy","human geography (general)","1"
"bioenergy","sociology","1"
"energy efficiency","human geography (general)","3"
"image & vision computing","optical communications","5"
"construction ops & management","sociology","2"
"development geography","energy storage","1"
"development geography","sustainable energy networks","1"
"bioenergy","synthetic biology","13"
"atoms & ions","lasers & optics","1"
"atoms & ions","plasmas - technological","1"
"fusion","lasers & optics","2"
"energy - marine & hydropower","manufacturing machine & plant","1"
"manufacturing machine & plant","wind power","2"
"condensed matter physics","optical phenomena","6"
"magnetism/magnetic phenomena","manufacturing machine & plant","1"
"design engineering","design processes","10"
"management & business studies","mobile computing","7"
"artificial intelligence","design processes","4"
"design processes","statistics & appl. probability","2"
"mobile computing","statistics & appl. probability","13"
"catalysis & applied catalysis","ground engineering","1"
"energy - nuclear","ground engineering","10"
"human communication in ict","management & business studies","3"
"human communication in ict","psychology","3"
"marketing","psychology","4"
"assess/remediate contamination","electric motor & drive systems","1"
"bioenergy","electric motor & drive systems","1"
"carbon capture & storage","energy - conventional","17"
"biochemical engineering","manufact. enterprise ops& mgmt","5"
"chemical biology","drug formulation & delivery","1"
"design of process systems","drug formulation & delivery","5"
"energy efficiency","human communication in ict","5"
"bioprocess engineering","energy storage","3"
"artificial intelligence","instrumentation eng. & dev.","10"
"governance","human-computer interactions","2"
"governance","mobile computing","2"
"computer graphics & visual.","statistics & appl. probability","13"
"construction ops & management","waste minimisation","1"
"biomaterials","chemical biology","4"
"chemical structure","synthetic biology","2"
"human-computer interactions","organisational studies","6"
"computer graphics & visual.","digital signal processing","6"
"fusion","optical phenomena","1"
"developmental psychology","human communication in ict","2"
"cognitive science appl. in ict","manufact. enterprise ops& mgmt","3"
"criminal law & criminology","human-computer interactions","3"
"criminal law & criminology","statistics & appl. probability","3"
"governance","information & knowledge mgmt","2"
"governance","networks & distributed systems","1"
"governance","statistics & appl. probability","1"
"information & knowledge mgmt","mathematical & statistic psych","1"
"mathematical & statistic psych","modelling & simul. of it sys.","3"
"social policy","statistics & appl. probability","1"
"acoustics","vision & senses - ict appl.","1"
"computer sys. & architecture","statistics & appl. probability","3"
"analytical science","complex fluids & soft solids","4"
"chemical biology","gas & solution phase reactions","8"
"displays","electronic devices & subsys.","8"
"earth engineering","networks & distributed systems","1"
"earth engineering","sustainable energy networks","1"
"earth engineering","urban & land management","1"
"earth engineering","water engineering","1"
"education","waste management","1"
"management & business studies","waste management","1"
"networks & distributed systems","waste management","1"
"social stats., comp. & methods","waste management","1"
"sustainable energy networks","waste management","3"
"water engineering","wind power","1"
"chemical biology","optoelect. devices & circuits","2"
"co-ordination chemistry","gas & solution phase reactions","5"
"earth engineering","transport ops & management","3"
"bioelectronic devices","chemical biology","4"
"genomics","information & knowledge mgmt","4"
"condensed matter physics","lasers & optics","6"
"information & knowledge mgmt","science & technology studies","8"
"ground engineering","sociology","6"
"robotics & autonomy","sustainable energy networks","4"
"carbon capture & storage","energy - marine & hydropower","1"
"energy - marine & hydropower","ground engineering","1"
"logic & combinatorics","theoretical biology","7"
"aerodynamics","electric motor & drive systems","3"
"condensed matter physics","manufact. enterprise ops& mgmt","1"
"biological & medicinal chem.","protein folding / misfolding","3"
"materials characterisation","structural engineering","1"
"building ops & management","image & vision computing","2"
"image & vision computing","structural engineering","1"
"energy - nuclear","surfaces & interfaces","3"
"magnetism/magnetic phenomena","materials processing","4"
"cognitive psychology","design processes","3"
"cognitive psychology","human-computer interactions","3"
"cognitive psychology","networks & distributed systems","2"
"design processes","management & business studies","3"
"bioprocess engineering","waste management","2"
"control engineering","fluid dynamics","2"
"energy - marine & hydropower","intelligent & expert systems","1"
"biomaterials","control engineering","1"
"aerodynamics","plasmas - laser & fusion","9"
"med.instrument.device& equip.","software engineering","2"
"biological & medicinal chem.","biomaterials","3"
"optical devices & subsystems","sustainable energy networks","2"
"biomaterials","rf & microwave technology","2"
"algebra & geometry","information & knowledge mgmt","4"
"information & knowledge mgmt","mathematical physics","1"
"coastal & waterway engineering","information & knowledge mgmt","3"
"coastal & waterway engineering","urban & land management","5"
"aerodynamics","construction ops & management","3"
"optical devices & subsystems","power electronics","1"
"design engineering","vision & senses - ict appl.","1"
"manufacturing machine & plant","vision & senses - ict appl.","2"
"biomedical neuroscience","digital signal processing","1"
"materials synthesis & growth","quantum fluids & solids","6"
"complexity science","modelling & simul. of it sys.","9"
"industrial-org/occupational","software engineering","3"
"fundamentals of computing","optoelect. devices & circuits","4"
"human geography (general)","structural engineering","2"
"chemical biology","protein folding / misfolding","3"
"parallel computing","system on chip","1"
"system on chip","vlsi design","1"
"analytical science","fluid dynamics","1"
"analytical science","rheology","1"
"fluid dynamics","materials synthesis & growth","2"
"materials synthesis & growth","rheology","1"
"sociology","sustainable energy networks","17"
"pavement engineering","structural engineering","3"
"artificial intelligence","social psychology","8"
"design & testing technology","fluid dynamics","2"
"manufact. enterprise ops& mgmt","mathematical aspects of or","5"
"condensed matter physics","software engineering","3"
"civil engineering materials","wind power","3"
"earth engineering","wind power","4"
"geohazards","wind power","1"
"structural engineering","survey & monitoring","2"
"transport ops & management","wind power","4"
"complexity science","computer graphics & visual.","2"
"computer graphics & visual.","human geography (general)","1"
"computer graphics & visual.","sociology","1"
"environmental planning","human-computer interactions","1"
"environmental planning","networks & distributed systems","1"
"human geography (general)","information & knowledge mgmt","1"
"human-computer interactions","sociology","1"
"information & knowledge mgmt","sustainable energy networks","8"
"education","energy efficiency","3"
"cognitive psychology","human communication in ict","2"
"design processes","networks & distributed systems","9"
"behavioural & experimental eco","international law","1"
"criminal law & criminology","international law","1"
"information & knowledge mgmt","international law","1"
"electronic devices & subsys.","microsystems","11"
"analytical science","biomedical sciences","2"
"bioinformatics","new media/web-based studies","3"
"instrumentation eng. & dev.","new media/web-based studies","3"
"medical science & disease","tissue engineering","7"
"construction ops & management","sustainable energy networks","5"
"control engineering","design of process systems","7"
"control engineering","underwater engineering","3"
"energy efficiency","wind power","6"
"biochemical engineering","bioenergy","1"
"energy - conventional","wind power","2"
"power systems plant","wind power","1"
"plasmas - laser & fusion","software engineering","2"
"human-computer interactions","marketing","4"
"mathematical physics","quantum optics & information","2"
"analytical science","carbohydrate chemistry","1"
"artificial intelligence","underwater engineering","3"
"continuum mechanics","magnetism/magnetic phenomena","1"
"magnetism/magnetic phenomena","software engineering","1"
"energy efficiency","food processing","4"
"climate & climate change","coastal & waterway engineering","8"
"computer graphics & visual.","materials characterisation","2"
"condensed matter physics","numerical analysis","2"
"med.instrument.device& equip.","rheology","6"
"computer graphics & visual.","medical imaging","3"
"medical imaging","software engineering","2"
"materials processing","quantum optics & information","1"
"economics","energy - conventional","5"
"criminal law & criminology","fundamentals of computing","2"
"criminology","design processes","2"
"energy efficiency","fundamentals of computing","4"
"computer graphics & visual.","control engineering","1"
"control engineering","vision & senses - ict appl.","1"
"computer graphics & visual.","organisational studies","3"
"human-computer interactions","social theory","1"
"mobile computing","social anthropology","2"
"organisational studies","social anthropology","1"
"social anthropology","social theory","1"
"biological & medicinal chem.","cells","1"
"complexity science","mathematical analysis","2"
