Source	Target	Type	Weight	Val
87	111	Undirected	1.0	1656509
87	130	Undirected	1.0	4979741
87	132	Undirected	3.0	8690870
87	190	Undirected	1.0	995080
89	37	Undirected	1.0	2926
90	47	Undirected	1.0	3567862
90	208	Undirected	1.0	3567862
91	168	Undirected	1.0	1190209
92	3	Undirected	2.0	193889
92	10	Undirected	2.0	10472194
92	45	Undirected	17.0	2436854
92	47	Undirected	1.0	6531178
92	56	Undirected	3.0	5909722
92	82	Undirected	2.0	543229
92	127	Undirected	2.0	376805
92	141	Undirected	1.0	3941016
92	145	Undirected	3.0	4927800
92	149	Undirected	4.0	6565569
92	173	Undirected	1.0	6531178
92	189	Undirected	1.0	999726
92	200	Undirected	6.0	1948056
93	208	Undirected	1.0	1395661
94	108	Undirected	1.0	238693
94	132	Undirected	1.0	238693
95	22	Undirected	1.0	99425
95	30	Undirected	1.0	1656509
95	31	Undirected	3.0	3628361
95	86	Undirected	2.0	3414377
95	129	Undirected	2.0	1680087
95	209	Undirected	2.0	2303100
96	10	Undirected	8.0	17088231
96	43	Undirected	1.0	438505
96	53	Undirected	11.0	9418414
96	56	Undirected	1.0	715138
96	59	Undirected	3.0	2088056
96	81	Undirected	4.0	6659458
96	107	Undirected	5.0	5260222
96	110	Undirected	5.0	9694021
96	144	Undirected	2.0	842950
96	146	Undirected	4.0	9035929
96	147	Undirected	5.0	5002486
96	152	Undirected	20.0	24164470
96	182	Undirected	1.0	39455
96	188	Undirected	2.0	5333072
96	190	Undirected	4.0	1691986
96	200	Undirected	19.0	36726162
96	221	Undirected	1.0	1765760
97	170	Undirected	1.0	326261
97	171	Undirected	2.0	405235
98	26	Undirected	1.0	5838510
98	31	Undirected	6.0	1696639
98	34	Undirected	4.0	2244712
98	39	Undirected	2.0	808607
98	44	Undirected	4.0	2405306
98	63	Undirected	6.0	16814215
98	145	Undirected	4.0	11654736
98	167	Undirected	3.0	302001
98	193	Undirected	4.0	6048821
99	18	Undirected	3.0	15644397
99	34	Undirected	3.0	14996153
99	174	Undirected	1.0	5468668
99	203	Undirected	2.0	10175729
100	205	Undirected	1.0	246258
101	110	Undirected	2.0	1097691
101	195	Undirected	2.0	1097691
