Source	Target	Type	Weight
2493	-124727	Undirected	1.0
2493	66256	Undirected	1.0
125287	17694	Undirected	1.0
125287	-124727	Undirected	1.0
125287	66256	Undirected	1.0
108100	-253965	Undirected	1.0
108100	-12953	Undirected	1.0
17694	-253965	Undirected	1.0
17694	-12953	Undirected	1.0
-253965	-124727	Undirected	1.0
-253965	66256	Undirected	1.0
-124727	66256	Undirected	1.0
105402	55579	Undirected	1.0
-26383	-118754	Undirected	1.0
-113181	-118754	Undirected	1.0
-118754	124954	Undirected	1.0
10491	-130573	Undirected	1.0
507	85402	Undirected	1.0
507	2018	Undirected	1.0
507	70695	Undirected	1.0
85402	2018	Undirected	1.0
85402	70695	Undirected	1.0
94723	34505	Undirected	1.0
2018	34505	Undirected	1.0
34505	70695	Undirected	1.0
-130798	94804	Undirected	1.0
-130798	121179	Undirected	1.0
94804	61582	Undirected	1.0
94804	6831	Undirected	1.0
61582	6831	Undirected	1.0
29058	73975	Undirected	1.0
29058	32486	Undirected	2.0
29058	82989	Undirected	2.0
73975	32486	Undirected	1.0
73975	82989	Undirected	1.0
13147	85445	Undirected	2.0
32486	85445	Undirected	2.0
85445	82989	Undirected	2.0
36060	15555	Undirected	1.0
49622	27176	Undirected	1.0
49622	66414	Undirected	1.0
27176	66414	Undirected	1.0
38932	7270	Undirected	4.0
105731	-113233	Undirected	1.0
110695	53062	Undirected	1.0
53062	-222675	Undirected	1.0
92635	4822	Undirected	1.0
44175	45941	Undirected	1.0
44175	1801	Undirected	1.0
44175	16509	Undirected	1.0
44175	29187	Undirected	1.0
45941	1801	Undirected	1.0
45941	16509	Undirected	1.0
45941	29187	Undirected	1.0
16172	27310	Undirected	1.0
16172	71158	Undirected	1.0
1801	27310	Undirected	1.0
1801	71158	Undirected	1.0
27310	16509	Undirected	1.0
27310	29187	Undirected	1.0
16509	29187	Undirected	1.0
21420	-211147	Undirected	1.0
21420	94804	Undirected	1.0
21420	39898	Undirected	1.0
21420	114212	Undirected	1.0
-211147	94804	Undirected	1.0
-211147	39898	Undirected	1.0
-211147	114212	Undirected	1.0
79193	94938	Undirected	1.0
79193	114208	Undirected	1.0
94804	94938	Undirected	1.0
94804	114208	Undirected	1.0
94938	39898	Undirected	1.0
94938	114212	Undirected	1.0
39898	114212	Undirected	1.0
101427	-193742	Undirected	2.0
101427	-12936	Undirected	1.0
101427	57232	Undirected	1.0
101427	-247089	Undirected	1.0
-193742	-12936	Undirected	1.0
-193742	57232	Undirected	1.0
-193742	-247089	Undirected	1.0
31057	458	Undirected	1.0
31057	35858	Undirected	1.0
-12936	458	Undirected	1.0
-12936	35858	Undirected	1.0
